broker_id,url_type,name,slug,url,option_category_id
144,mobile,"MT5 Android, MT5 iOS",mt5-android-mt5-ios,none,3
144,live_trading_account,"Open a Live Trading Account with MarketsVox",open-a-live-trading-account-with-marketsvox,https://client.marketsvox.com/live_signup?brd=1&amp;sidc=3310645C-7516-4421-AF27-CA041E2D162A,1
144,partner_account,"Open a Partner (IB/ Affiliate) Account with MarketsVox",open-a-partner-ib-affiliate-account-with-marketsvox,https://client.marketsvox.com/live_signup?brd=1&amp;sidi=9ADDC865-A91A-4825-8FB6-D757566BCEB3,1
145,mobile,"MT4 Android, MT5 Android, MT4 iOS (iPhone/iPad), MT5 iOS (iPhone/iPad)",mt4-android-mt5-android-mt4-ios-iphoneipad-mt5-ios-iphoneipad,none,3
145,live_trading_account,"Open a Live Trading Account with M4Markets",open-a-live-trading-account-with-m4markets,https://secure.m4markets.ms/links/go/563,1
146,mobile,"MT5 Android, MT5 iOS (iPhone/iPad)",mt5-android-mt5-ios-iphoneipad,none,3
146,live_trading_account,"Open a Live Trading Account with CLSA Premium",open-a-live-trading-account-with-clsa-premium,https://client.clsapremium.com/CLSA_CRM_client/Account/registration/?YWdlbnQK=MzAxMTYwMDAw,1
147,mobile,"MT4 Android, MT5 Android, MT4 iOS (iPhone/iPad), MT5 iOS (iPhone/iPad)",mt4-android-mt5-android-mt4-ios-iphoneipad-mt5-ios-iphoneipad,https://en.myfxchoice.com/software/mobile-trading/,3
147,live_trading_account,"Open a Live Trading Account with FXChoice",open-a-live-trading-account-with-fxchoice,https://my.myfxchoice.com/registration/?refer=500008,1
148,mobile,"MT4 Android, MT4 iOS (iPhone/iPad), MT5 Andoid, MT5 iOS (iPhone/iPad)",mt4-android-mt4-ios-iphoneipad-mt5-andoid-mt5-ios-iphoneipad,none,3
148,live_trading_account,"Open a Live Trading Account with ACY Securities",open-a-live-trading-account-with-acy-securities,https://www.acy.com/en/open-live-account?affiliate=LTD71586,1
149,mobile,"MT4 Android, MT4 iOS (iPhone/iPad), MT5 Andoid, MT5 iOS (iPhone/iPad), cTrader Android, cTrader iOS (iPhone/iPad",mt4-android-mt4-ios-iphoneipad-mt5-andoid-mt5-ios-iphoneipad-ctrader-android-ctrader-ios-iphoneipad,none,3
149,live_trading_account,"Open a Live Trading Account with CFI Financial",open-a-live-trading-account-with-cfi-financial,https://cfifinancial.com/,1
150,mobile,"Binance Android, Binance iOS (iPhone/iPad)",binance-android-binance-ios-iphoneipad,none,3
150,live_trading_account,"Open a Live Crypto Trading Account with Binance",open-a-live-crypto-trading-account-with-binance,https://accounts.binance.com/en/register?ref=QC1CO27M,1
152,mobile,"MT4 Android, MT4 iOS (iPhone/iPad)",mt4-android-mt4-ios-iphoneipad,none,3
152,live_trading_account,"Open a Live Trading Account with MEX Exchange",open-a-live-trading-account-with-mex-exchange,https://www.mexexchange.com/live-account/?promo=80110,1
153,mobile,"MT4 Android, MT4 iOS (iPhone/iPad), MT5 Andoid, MT5 iOS (iPhone/iPad)",mt4-android-mt4-ios-iphoneipad-mt5-andoid-mt5-ios-iphoneipad,none,3
153,live_trading_account,"Open a Live Trading Account with Squared Financial",open-a-live-trading-account-with-squared-financial,https://portal-sc.squaredfinancial.com/links/go/1019,1
154,mobile,"MT4 Android, MT4 iOS, MT5 Andoid, MT5 iOS, cTrader Android, cTrader iOS, TradingView Android (view mode only), TradingView iOS (view mode only)",mt4-android-mt4-ios-mt5-andoid-mt5-ios-ctrader-android-ctrader-ios-tradingview-android-view-mode-only-tradingview-ios-view-mode-only,none,3
154,live_trading_account,"Open a Live Trading Account with BlackBull Markets",open-a-live-trading-account-with-blackbull-markets,https://blackbull.com/en/live-account/?cmp=5p0z2d3q&amp;refid=3429,1
155,mobile,"MT4 Android, MT4 iOS (iPhone/iPad), MT5 Andoid, MT5 iOS (iPhone/iPad)",mt4-android-mt4-ios-iphoneipad-mt5-andoid-mt5-ios-iphoneipad,none,3
156,mobile,"MT4 Android, MT4 iOS (iPhone/iPad)",mt4-android-mt4-ios-iphoneipad,none,3
156,live_trading_account,"Open a Live Trading Account with Key To Markets",open-a-live-trading-account-with-key-to-markets,https://secure.keytomarkets.com/links/go/2594,1
156,partner_account,"Open a Partner Account with Key To Markets",open-a-partner-account-with-key-to-markets,https://secure.keytomarkets.com/links/go/2594,1
157,mobile,"MT4 Android, MT4 iOS (iPhone/iPad), MT5 Andoid, MT5 iOS (iPhone/iPad)",mt4-android-mt4-ios-iphoneipad-mt5-andoid-mt5-ios-iphoneipad,none,3
157,live_trading_account,"Open a Live Trading Account with FreshForex",open-a-live-trading-account-with-freshforex,https://myfreshforex.com/en/create?aff=445289,1
158,mobile,"MT4 Android, MT4 iOS (iPhone/iPad), MT5 Andoid, MT5 iOS (iPhone/iPad)",mt4-android-mt4-ios-iphoneipad-mt5-andoid-mt5-ios-iphoneipad,none,3
158,live_trading_account,"Open a Live Trading Account with 4XC",open-a-live-trading-account-with-4xc,https://live.4xc.com/signup/pyBXSfW4,1
158,partner_account,"Open a Partner (IB/ Affiliate) Account with 4XC",open-a-partner-ib-affiliate-account-with-4xc,https://live.4xc.com/agent/signup/?hash=pyBXSfW4,1
159,mobile,"MT4 Android, MT4 iOS, cTrader Android, cTrader iOS, Skilling Trader Android, Skilling Trader iOS",mt4-android-mt4-ios-ctrader-android-ctrader-ios-skilling-trader-android-skilling-trader-ios,none,3
159,live_trading_account,"Open a Live Trading Account with Skilling",open-a-live-trading-account-with-skilling,https://skilling.com/?utm_source=bf113c91-1f34-4264-803a-0bf700f1d175&amp;utm_medium=ib,1
159,partner_account,"Open a Partner (IB/ Affiliate) Account with Skilling",open-a-partner-ib-affiliate-account-with-skilling,https://skilling.com/?utm_source=bf113c91-1f34-4264-803a-0bf700f1d175&amp;utm_medium=ib,1
160,mobile,"MT4 Android, ActTrader Android, ActTrader iOS (iPhone/iPad)",mt4-android-acttrader-android-acttrader-ios-iphoneipad,none,3
160,live_trading_account,"Open a Live Trading Account with Fxview",open-a-live-trading-account-with-fxview,https://global.fxview.com/register?refLink=MjM2&amp;refRm=ODM=,1
160,partner_account,"Open a Partner (IB/ Affiliate) Account with Fxview",open-a-partner-ib-affiliate-account-with-fxview,https://partners.fxview.com/register?refLink=MjM2fHw4Mw==,1
161,mobile,"MT4 Android, MT4 iOS, MT5 Android, MT5 iOS, Pu Prime App Android, Pu Prime App iOS",mt4-android-mt4-ios-mt5-android-mt5-ios-pu-prime-app-android-pu-prime-app-ios,none,3
161,live_trading_account,"Open a Standard Live Trading Account with PU Prime",open-a-standard-live-trading-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82006,1
161,live_trading_account,"Open an Islamic&nbsp;Standard Live Trading Account with PU Prime",open-an-islamicnbspstandard-live-trading-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82007,1
161,live_trading_account,"Open a&nbsp;Prime Live Trading Account with PU Prime",open-anbspprime-live-trading-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82297,1
161,live_trading_account,"Open an Islamic&nbsp;Prime Live Trading Account with PU Prime",open-an-islamicnbspprime-live-trading-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82298,1
161,live_trading_account,"Open a Pro Live Trading Account with PU Prime",open-a-pro-live-trading-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82007,1
161,live_trading_account,"Open a Cent Live Trading Account with PU Prime",open-a-cent-live-trading-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82296,1
161,partner_account,"Open a Partner (IB/ Affiliate) Standard Account with PU Prime",open-a-partner-ib-affiliate-standard-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82006,1
161,partner_account,"Open a Partner (IB/ Affiliate) Standard Islamic Account with PU Prime",open-a-partner-ib-affiliate-standard-islamic-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82007,1
161,partner_account,"Open a Partner (IB/ Affiliate) Prime Account with PU Prime",open-a-partner-ib-affiliate-prime-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82297,1
161,partner_account,"Open a Partner (IB/ Affiliate) Islamic Prime Account with PU Prime",open-a-partner-ib-affiliate-islamic-prime-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82298,1
161,partner_account,"Open a Partner (IB/ Affiliate) Pro Account with PU Prime",open-a-partner-ib-affiliate-pro-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82007,1
161,partner_account,"Open a Partner (IB/ Affiliate) Cent Account with PU Prime",open-a-partner-ib-affiliate-cent-account-with-pu-prime,https://www.puprime.net/forex-trading-account/?affid=82296,1
162,mobile,"MT4 Android, MT4 iOS (iPhone/iPad), MT5 Andoid, MT5 iOS (iPhone/iPad)",mt4-android-mt4-ios-iphoneipad-mt5-andoid-mt5-ios-iphoneipad,none,3
162,live_trading_account,"Open a Live Trading Account with Equiti Seychelles",open-a-live-trading-account-with-equiti-seychelles,https://portal.equiticlients.com/sc/live-account/?clickid=13800&amp;affid=C01115827,1
162,live_trading_account,"Open a&nbsp;Live Trading Account with Equiti Jordan",open-anbsplive-trading-account-with-equiti-jordan,https://portal.equiticlients.com/live-account/#/step1?clickid=8866&amp;affid=0061681,1
162,partner_account,"Open a Partner (IB/ Affiliate) Account with Equiti Seychelles",open-a-partner-ib-affiliate-account-with-equiti-seychelles,https://www.equiti.com/sc/?clickid=13799&amp;affid=C01115827,1
162,partner_account,"Open a Partner (IB/ Affiliate) Account with Equiti Jordan",open-a-partner-ib-affiliate-account-with-equiti-jordan,https://www.equiti.com/?clickid=8865&amp;affid=0061681,1
163,mobile,"MT4 Android, MT4 iOS, MT5 Andoid, MT5 iOS, cTrader Android, cTrader iOS",mt4-android-mt4-ios-mt5-andoid-mt5-ios-ctrader-android-ctrader-ios,none,3
163,live_trading_account,"Open a Live Standard Trading Account with GTC (MT4)",open-a-live-standard-trading-account-with-gtc-mt4,https://my.gtcfx.com/getview?view=register&amp;token=showwwwweowwwwww,1
163,live_trading_account,"Open a Live Standard Trading Account with GTC (MT5)",open-a-live-standard-trading-account-with-gtc-mt5,https://my.gtcfx.com/getview?view=register&amp;token=showwwwwAowwwwww,1
163,live_trading_account,"Open a Live Standard Trading Account with GTC (cTrader)",open-a-live-standard-trading-account-with-gtc-ctrader,https://sso.gtcfx.com/register?partner=18888,1
163,live_trading_account,"Open a Live ECN Trading Account with GTC (MT4)",open-a-live-ecn-trading-account-with-gtc-mt4,https://my.gtcfx.com/getview?view=register&amp;token=showwwww8owwwwww,1
163,live_trading_account,"Open a Live ECN Trading Account with GTC (MT5)",open-a-live-ecn-trading-account-with-gtc-mt5,https://my.gtcfx.com/getview?view=register&amp;token=showwwwwsowwwwww,1
163,live_trading_account,"Open a Live Cent Trading Account with GTC (MT4)",open-a-live-cent-trading-account-with-gtc-mt4,https://my.gtcfx.com/getview?view=register&amp;token=showwwww2owwwwww,1
163,live_trading_account,"Open a Live Cent Trading Account with GTC (MT5)",open-a-live-cent-trading-account-with-gtc-mt5,https://my.gtcfx.com/getview?view=register&amp;token=showwwwwqowwwwww,1
163,partner_account,"Open a Partner&nbsp;(IB/ Affiliate) Account with GTC (MT4)",open-a-partnernbspib-affiliate-account-with-gtc-mt4,https://my.gtcfx.com/getview?view=register&amp;token=showwwwweowwwwww,1
163,partner_account,"Open a Partner&nbsp;(IB/ Affiliate)&nbsp;Account with GTC (MT5)",open-a-partnernbspib-affiliatenbspaccount-with-gtc-mt5,https://my.gtcfx.com/getview?view=register&amp;token=showwwwwAowwwwww,1
163,partner_account,"Open a Partner&nbsp;(IB/ Affiliate)&nbsp;Account with GTC (cTrader)",open-a-partnernbspib-affiliatenbspaccount-with-gtc-ctrader,https://sso.gtcfx.com/register?partner=18888,1
164,mobile,"MT4 Andoid, MT4 iOS (iPhone/iPad), MT5 Andoid, MT5 iOS (iPhone/iPad)",mt4-andoid-mt4-ios-iphoneipad-mt5-andoid-mt5-ios-iphoneipad,none,3
164,live_trading_account,"Open a Live Individual Trading Account with Intertrader",open-a-live-individual-trading-account-with-intertrader,https://signup.intertrader.com/?wm=9905001,1
164,live_trading_account,"Open a Live Corporate Trading Account with Intertrader",open-a-live-corporate-trading-account-with-intertrader,https://signup.intertrader.com/electronic/corporate-mt4/?wm=9903001,1
164,live_trading_account,"Open a Live Individual Spread Betting Trading Account with Intertrader",open-a-live-individual-spread-betting-trading-account-with-intertrader,https://signup.intertrader.com/?wm=9906001,1
164,live_trading_account,"Open a Live Corporate Spread Betting Trading Account with Intertrader",open-a-live-corporate-spread-betting-trading-account-with-intertrader,https://signup.intertrader.com/electronic/corporate-mt4/?wm=9904001,1
165,mobile,"MT4 Android, MT4 iOS (iPhone/iPad), MT5 Android, MT5 iOS(iPhone/iPad), cTrader Android, cTrader iOS (iPhone/iPad), ICM Securities Android, ICM Securities iOS (iPhone/iPad)",mt4-android-mt4-ios-iphoneipad-mt5-android-mt5-iosiphoneipad-ctrader-android-ctrader-ios-iphoneipad-icm-securities-android-icm-securities-ios-iphoneipad,none,3
165,live_trading_account,"Open a Live Trading Account with ICM",open-a-live-trading-account-with-icm,https://track.icmcapital.mu/?t=E8rbtddCqtC7,1
165,partner_account,"Open a Partner (IB/ Affiliate) Account with ICM",open-a-partner-ib-affiliate-account-with-icm,https://clients.icmcapital.mu/#/ib/signup?t=uechDkMPcHMA,1
166,mobile,"MT4 Android, MT4 iOS, MT5 Andoid, MT5 iOS",mt4-android-mt4-ios-mt5-andoid-mt5-ios,none,3
166,live_trading_account,"Open a Live Individual Professional Trading Account with Ingot Brokers",open-a-live-individual-professional-trading-account-with-ingot-brokers,https://portal.ingotbrokers.com/en/accounts/open-account/individual/eyJncm91cF9pZHMiOls0NzY1XX0=,1
166,live_trading_account,"Open a Live Individual ECN Trading Account with Ingot Brokers",open-a-live-individual-ecn-trading-account-with-ingot-brokers,https://portal.ingotbrokers.com/en/accounts/open-account/individual/eyJncm91cF9pZHMiOls0NzY4XX0=,1
166,live_trading_account,"Open a Live Corporate Professional Trading Account with Ingot Brokers",open-a-live-corporate-professional-trading-account-with-ingot-brokers,https://portal.ingotbrokers.com/en/accounts/open-account/corporate/eyJncm91cF9pZHMiOls0NzY1XX0=,1
166,live_trading_account,"Open a Live Corporate ECN Trading Account with Ingot Brokers",open-a-live-corporate-ecn-trading-account-with-ingot-brokers,https://portal.ingotbrokers.com/en/accounts/open-account/corporate/eyJncm91cF9pZHMiOls0NzY4XX0=,1
166,partner_account,"Open a Partner (IB/ Affiliate) Professional Account with Ingot Brokers",open-a-partner-ib-affiliate-professional-account-with-ingot-brokers,https://portal.ingotbrokers.com/en/accounts/open-account/agent/eyJncm91cF9pZHMiOls0NzY1XX0=,1
166,partner_account,"Open a Partner (IB/ Affiliate) ECN Account with Ingot Brokers",open-a-partner-ib-affiliate-ecn-account-with-ingot-brokers,https://portal.ingotbrokers.com/en/accounts/open-account/agent/eyJncm91cF9pZHMiOls0NzY4XX0=,1
167,mobile,"MT4 Android, MT4 iOS, GMI Edge Android, GMI Edge iOS",mt4-android-mt4-ios-gmi-edge-android-gmi-edge-ios,none,3
167,live_trading_account,"Open a Live Trading Account with GMI Markets",open-a-live-trading-account-with-gmi-markets,https://gmi-ma.biz/account/register?token=NTY0Y2VkNzk2MGY3ZTY2MWQxZjIwYTBjZDQ0ZTI5YWU%3D,1
167,partner_account,"Open a Partner (IB/ Affiliate) Account with GMI Markets",open-a-partner-ib-affiliate-account-with-gmi-markets,https://gmi-ma.biz/account/register?token=NTY0Y2VkNzk2MGY3ZTY2MWQxZjIwYTBjZDQ0ZTI5YWU%3D,1
168,mobile,"MT4 Andoid, MT4 iOS, MT5 Andoid, MT5 iOS, AT Android, AT iOS",mt4-andoid-mt4-ios-mt5-andoid-mt5-ios-at-android-at-ios,none,3
168,live_trading_account,"Open a Live Trading Account with ActivTrades Bahamas",open-a-live-trading-account-with-activtrades-bahamas,https://secure.activtrades.com/?ib=690a16fa6a5c4b14974df1421aa039a2&amp;lang=en,1
168,live_trading_account,"Open a Live Trading Account with ActivTrades United Kingdom",open-a-live-trading-account-with-activtrades-united-kingdom,https://secure.activtrades.com/?ib=224f88db097b453ab08dcd319becb614&amp;lang=en,1
169,mobile,"MT4 Andoid, MT4 iOS, MT5 Andoid, MT5 iOS",mt4-andoid-mt4-ios-mt5-andoid-mt5-ios,none,3
169,live_trading_account,"Open a Live STP Trading Account with STARTRADER",open-a-live-stp-trading-account-with-startrader,https://my.startrader.com/register/index?invitationCode=GXZYUPV3&amp;language=en,1
169,live_trading_account,"Open a Live ECN Trading Account with STARTRADER",open-a-live-ecn-trading-account-with-startrader,https://my.startrader.com/register/index?invitationCode=GXZY7SZY&amp;language=en,1
169,partner_account,"Open a Partner (IB/ Affiliate) STP Account with STARTRADER",open-a-partner-ib-affiliate-stp-account-with-startrader,https://my.startrader.com/register/index?invitationCode=GXZYUPV3&amp;language=en,1
169,partner_account,"Open a Partner (IB/ Affiliate) ECN Account with STARTRADER",open-a-partner-ib-affiliate-ecn-account-with-startrader,https://my.startrader.com/register/index?invitationCode=GXZY7SZY&amp;language=en,1
171,mobile,"MT4 Android, MT4 iOS",mt4-android-mt4-ios,none,3
171,live_trading_account,"Open a Live Trading Account with Trust Capital",open-a-live-trading-account-with-trust-capital,https://bit.ly/40EavLD,1
172,mobile,"MT4 Android, MT4 iOS, MT5 Android, MT5 iOS, VT Markets App Android, VT Markets App iOS",mt4-android-mt4-ios-mt5-android-mt5-ios-vt-markets-app-android-vt-markets-app-ios,none,3
172,live_trading_account,"Open a Live Standard STP Trading Account with VT Markets",open-a-live-standard-stp-trading-account-with-vt-markets,https://www.vtmarkets.com/get-trading/forex-trading-account/?affid=900020,1
172,live_trading_account,"Open a Live&nbsp;RAW ECN Trading Account with VT Markets",open-a-livenbspraw-ecn-trading-account-with-vt-markets,https://www.vtmarkets.com/forex-trading/forex-trading-account/?affid=900623,1
172,live_trading_account,"Open a Live VIP STP Trading Account with VT Markets",open-a-live-vip-stp-trading-account-with-vt-markets,https://www.vtmarkets.com/get-trading/forex-trading-account/?affid=880604,1
172,partner_account,"Open a Partner (IB/ Affiliate) Standard STP Account with VT Markets",open-a-partner-ib-affiliate-standard-stp-account-with-vt-markets,https://www.vtmarkets.com/get-trading/forex-trading-account/?affid=900020,1
172,partner_account,"Open a Partner (IB/ Affiliate) RAW ECN Account with VT Markets",open-a-partner-ib-affiliate-raw-ecn-account-with-vt-markets,https://www.vtmarkets.com/forex-trading/forex-trading-account/?affid=900623,1
172,partner_account,"Open a Partner (IB/ Affiliate) VIP STP Account with VT Markets",open-a-partner-ib-affiliate-vip-stp-account-with-vt-markets,https://www.vtmarkets.com/get-trading/forex-trading-account/?affid=880604,1
174,mobile,"MT4 Android, MT4 iOS, MT5 Android, MT5 iOS",mt4-android-mt4-ios-mt5-android-mt5-ios,none,3
174,live_trading_account,"Open a Live Trading Account with Amana",open-a-live-trading-account-with-amana,https://amana.app/pro/our-entities?sidc=D00ECEB6-C642-4F5B-844F-3F8E5D0B46B6&amp;suid=357B5D45-38AB-46D4-94F5-F972DF3CAAA6&amp;Entity=Malaysia,1
174,partner_account,"Open a Partner (IB/ Affiliate) Account with Amana",open-a-partner-ib-affiliate-account-with-amana,https://amana.app/pro/our-entities?sidc=D00ECEB6-C642-4F5B-844F-3F8E5D0B46B6&amp;suid=357B5D45-38AB-46D4-94F5-F972DF3CAAA6&amp;Entity=Malaysia,1
175,mobile,"MT4 Android, MT4 iOS, QSQ Android, QSQ iOS",mt4-android-mt4-ios-qsq-android-qsq-ios,none,3
175,live_trading_account,"Open a Live Trading Account with QSQ Markets",open-a-live-trading-account-with-qsq-markets,https://cp.qsqmarkets.com/adm.php?Adm=7069,1
175,partner_account,"Open a Partner (IB/ Affiliate) Account with QSQ Markets",open-a-partner-ib-affiliate-account-with-qsq-markets,https://cp.qsqmarkets.com/adm.php?Adm=7069,1
176,mobile,"MT4 Android, MT4 iOS, MT5 Android, MT5 iOS",mt4-android-mt4-ios-mt5-android-mt5-ios,none,3
176,live_trading_account,"Open a Live Trading Account with Exclusive Markets",open-a-live-trading-account-with-exclusive-markets,https://www.exclusivemarkets.com/register?ib=12211204,1
176,partner_account,"Open a Partner (IB/ Affiliate) Account with Exclusive Markets",open-a-partner-ib-affiliate-account-with-exclusive-markets,https://www.exclusivemarkets.com/register?ib=12211204,1
177,mobile,"MT4 Android, MT4 iOS, MT5 Android, MT5 iOS, Doo Prime InTrade Android, Doo Prime InTrade iOS",mt4-android-mt4-ios-mt5-android-mt5-ios-doo-prime-intrade-android-doo-prime-intrade-ios,none,3
177,live_trading_account,"Open a Live Trading Account with Doo&nbsp;Prime",open-a-live-trading-account-with-doonbspprime,https://my.dooprime.com/links/go/11327,1
177,partner_account,"Open a Partner (IB/ Affiliate) Account with Doo Prime",open-a-partner-ib-affiliate-account-with-doo-prime,https://my.dooprime.com/links/go/11327,1
178,mobile,"MT4 Android, MT4 iOS",mt4-android-mt4-ios,none,3
178,live_trading_account,"Open a Live Trading Account with FINVEO",open-a-live-trading-account-with-finveo,https://finveo.com/en/Create-Account?brd=1&amp;sidc=ABE5E890-DA5C-431D-AB64-5152E01628B3,1
178,partner_account,"Open a Partner (IB/ Affiliate) Account with FINVEO",open-a-partner-ib-affiliate-account-with-finveo,https://finveo.com/en/Create-Account?brd=1&amp;sidi=A34CA676-387A-4F0D-938F-FB4AFEDCAC8F,1
179,mobile,"MT4 Android, MT4 iOS, MT5 Android, MT5 iOS",mt4-android-mt4-ios-mt5-android-mt5-ios,none,3
179,live_trading_account,"Open a Live Trading Account with DNA Markets",open-a-live-trading-account-with-dna-markets,https://partners.dnamarkets.com/click?campaign_id=1&amp;ref_id=82,1
179,partner_account,"Open a Partner (IB/ Affiliate) Account with DNA Markets",open-a-partner-ib-affiliate-account-with-dna-markets,https://partners.dnamarkets.com/registration?ref=lkBMF,1
180,mobile,"MT4 Android, MT4 iOS, MT5 Android, MT5 iOS, TradingView Android, TradingView Linux",mt4-android-mt4-ios-mt5-android-mt5-ios-tradingview-android-tradingview-linux,none,3
180,live_trading_account,"Open a Live Trading Account with Eightcap",open-a-live-trading-account-with-eightcap,https://join.eightcap.com/visit/?bta=35603&amp;brand=eightcap,1
180,partner_account,"Open a Partner (IB/ Affiliate) Account with Eightcap",open-a-partner-ib-affiliate-account-with-eightcap,https://join.eightcap.com/visit/?bta=35603&amp;brand=eightcapsubaffiliates,1
